Linux 6.5.0-44-generic (npc2408016) 	07/01/2025 	_x86_64_	(22 CPU)

12:09:45 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:09:48 PM  1000     35296    1.00    1.00    0.00    0.00    2.00     0  listener
12:09:48 PM  1000     35307    2.00    0.00    0.00    0.00    2.00    16  listener
12:09:48 PM  1000     35327    1.00    1.00    0.00    0.00    2.00     5  listener
12:09:48 PM  1000     35347    1.00    0.00    0.00    0.00    1.00    16  listener
12:09:48 PM  1000     35358    1.00    0.00    0.00    0.00    1.00    14  listener
12:09:48 PM  1000     35369    0.00    1.00    0.00    0.00    1.00     8  listener
12:09:48 PM  1000     35389    1.00    1.00    0.00    0.00    2.00     3  listener
12:09:48 PM  1000     35409    1.00    1.00    0.00    0.00    2.00     2  listener
12:09:48 PM  1000     35428    1.00    0.00    0.00    0.00    1.00     2  listener
12:09:48 PM  1000     35432    1.00    1.00    0.00    0.00    2.00    16  listener
12:09:48 PM  1000     35434    1.00    1.00    0.00    0.00    2.00     6  listener
12:09:48 PM  1000     35445    1.00    1.00    0.00    1.00    2.00    15  listener
12:09:48 PM  1000     35467    0.00    2.00    0.00    0.00    2.00    12  listener
12:09:48 PM  1000     35487    1.00    1.00    0.00    0.00    2.00    15  listener
12:09:48 PM  1000     35524    0.00    1.00    0.00    0.00    1.00    17  listener
12:09:48 PM  1000     35544    1.00    1.00    0.00    0.00    2.00    10  listener
12:09:48 PM  1000     35546    1.00    1.00    0.00    0.00    2.00    13  listener
12:09:48 PM  1000     35558    1.00    1.00    0.00    0.00    2.00     6  listener
12:09:48 PM  1000     35578    1.00    1.00    0.00    0.00    2.00     7  listener
12:09:48 PM  1000     35598    1.00    1.00    0.00    0.00    2.00    18  listener
12:09:48 PM  1000     35629    2.00    1.00    0.00    0.00    3.00    19  listener
12:09:48 PM  1000     35641    1.00    1.00    0.00    0.00    2.00     1  listener
12:09:48 PM  1000     35651    1.00    1.00    0.00    0.00    2.00    12  listener
12:09:48 PM  1000     35673    0.00    1.00    0.00    0.00    1.00     4  listener
12:09:48 PM  1000     35701    1.00    1.00    0.00    0.00    2.00     4  listener
12:09:48 PM  1000     35703    1.00    1.00    0.00    0.00    2.00     9  listener
12:09:48 PM  1000     35723    1.00    1.00    0.00    0.00    2.00    16  listener
12:09:48 PM  1000     35734    1.00    1.00    0.00    0.00    2.00     6  listener
12:09:48 PM  1000     35745    1.00    0.00    0.00    0.00    1.00     6  listener
12:09:48 PM  1000     35764    1.00    1.00    0.00    0.00    2.00     2  listener
12:09:48 PM  1000     35777    1.00    0.00    0.00    0.00    1.00    12  listener
12:09:48 PM  1000     35787    1.00    1.00    0.00    0.00    2.00    12  listener
12:09:48 PM  1000     35825    1.00    1.00    0.00    0.00    2.00     6  listener
12:09:48 PM  1000     35827    1.00    0.00    0.00    0.00    1.00    10  listener
12:09:48 PM  1000     35829    1.00    0.00    0.00    0.00    1.00     4  listener
12:09:48 PM  1000     35858    1.00    1.00    0.00    0.00    2.00     9  listener
12:09:48 PM  1000     35905    0.00    1.00    0.00    0.00    1.00     9  listener
12:09:48 PM  1000     35916    1.00    1.00    0.00    0.00    2.00    12  listener
12:09:48 PM  1000     35918    1.00    1.00    0.00    0.00    2.00    16  listener
12:09:48 PM  1000     35956    0.00    1.00    0.00    0.00    1.00    15  listener
12:09:48 PM  1000     36003    1.00    1.00    0.00    0.00    2.00     8  listener

12:09:48 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:09:49 PM  1000     33667    1.00    0.00    0.00    0.00    1.00     4  listener
12:09:49 PM  1000     33669    0.00    1.00    0.00    0.00    1.00     2  listener
12:09:49 PM  1000     33671    0.00    1.00    0.00    0.00    1.00    19  listener
12:09:49 PM  1000     33673    0.00    1.00    0.00    0.00    1.00     6  listener
12:09:49 PM  1000     33675    1.00    1.00    0.00    0.00    2.00    19  listener
12:09:49 PM  1000     33677    1.00    1.00    0.00    0.00    2.00     6  listener
12:09:49 PM  1000     33679    0.00    1.00    0.00    0.00    1.00    14  listener
12:09:49 PM  1000     33681    1.00    0.00    0.00    0.00    1.00     8  listener
12:09:49 PM  1000     33683    1.00    1.00    0.00    0.00    2.00     1  listener
12:09:49 PM  1000     33685    1.00    0.00    0.00    0.00    1.00     3  listener
12:09:49 PM  1000     33687    1.00    1.00    0.00    0.00    2.00     3  listener
12:09:49 PM  1000     33689    0.00    0.00    0.00    0.00    0.00     2  listener
12:09:49 PM  1000     33692    1.00    0.00    0.00    0.00    1.00     1  listener
12:09:49 PM  1000     33702    1.00    0.00    0.00    0.00    1.00     6  listener
12:09:49 PM  1000     33704    0.00    1.00    0.00    0.00    1.00    13  listener
12:09:49 PM  1000     33706    0.00    0.00    0.00    0.00    0.00     5  listener
12:09:49 PM  1000     33711    1.00    1.00    0.00    0.00    2.00     8  listener
12:09:49 PM  1000     33797    1.00    1.00    0.00    0.00    2.00    10  listener
12:09:49 PM  1000     33882    1.00    0.00    0.00    0.00    1.00    11  listener
12:09:49 PM  1000     33885    1.00    0.00    0.00    0.00    1.00     1  listener
12:09:49 PM  1000     33903    1.00    1.00    0.00    0.00    2.00     8  listener
12:09:49 PM  1000     33970    1.00    0.00    0.00    0.00    1.00     8  listener
12:09:49 PM  1000     33972    1.00    0.00    0.00    0.00    1.00    14  listener
12:09:49 PM  1000     33974    1.00    1.00    0.00    0.00    2.00     9  listener
12:09:49 PM  1000     34012    0.00    0.00    0.00    0.00    0.00    15  listener
12:09:49 PM  1000     34041    1.00    1.00    0.00    0.00    2.00    18  listener
12:09:49 PM  1000     34070    0.00    0.00    0.00    0.00    0.00     6  listener
12:09:49 PM  1000     34081    0.00    0.00    0.00    0.00    0.00     4  listener
12:09:49 PM  1000     34092    0.00    1.00    0.00    0.00    1.00    12  listener
12:09:49 PM  1000     34094    0.00    1.00    0.00    0.00    1.00     3  listener
12:09:49 PM  1000     34096    0.00    0.00    0.00    0.00    0.00     8  listener
12:09:49 PM  1000     34098    1.00    1.00    0.00    0.00    2.00    17  listener
12:09:49 PM  1000     34100    1.00    0.00    0.00    0.00    1.00    12  listener
12:09:49 PM  1000     34129    0.00    1.00    0.00    0.00    1.00     6  listener
12:09:49 PM  1000     34184    1.00    1.00    0.00    0.00    2.00     7  listener
12:09:49 PM  1000     34241    0.00    1.00    0.00    0.00    1.00     6  listener
12:09:49 PM  1000     34261    1.00    0.00    0.00    0.00    1.00     8  listener
12:09:49 PM  1000     34281    1.00    0.00    0.00    0.00    1.00     5  listener
12:09:49 PM  1000     34318    0.00    1.00    0.00    0.00    1.00    14  listener
12:09:49 PM  1000     34348    1.00    1.00    0.00    0.00    2.00     2  listener
12:09:49 PM  1000     34377    0.00    0.00    0.00    0.00    0.00    14  listener
12:09:49 PM  1000     34389    0.00    0.00    0.00    0.00    0.00     1  listener
12:09:49 PM  1000     34402    1.00    0.00    0.00    0.00    1.00     1  listener
12:09:49 PM  1000     34440    0.00    2.00    0.00    0.00    2.00    11  listener
12:09:49 PM  1000     34469    0.00    0.00    0.00    0.00    0.00     8  listener
12:09:49 PM  1000     34480    1.00    0.00    0.00    0.00    1.00    10  listener
12:09:49 PM  1000     34491    0.00    1.00    0.00    0.00    1.00    10  listener
12:09:49 PM  1000     34504    0.00    1.00    0.00    0.00    1.00    15  listener
12:09:49 PM  1000     34541    1.00    1.00    0.00    0.00    2.00    15  listener
12:09:49 PM  1000     34588    0.00    1.00    0.00    0.00    1.00     1  listener
12:09:49 PM  1000     34590    0.00    0.00    0.00    0.00    0.00     6  listener
12:09:49 PM  1000     34603    0.00    1.00    0.00    0.00    1.00     0  listener
12:09:49 PM  1000     34623    0.00    0.00    0.00    0.00    0.00     7  listener
12:09:49 PM  1000     34642    1.00    1.00    0.00    0.00    2.00     8  listener
12:09:49 PM  1000     34645    0.00    0.00    0.00    0.00    0.00     8  listener
12:09:49 PM  1000     34684    0.00    0.00    0.00    0.00    0.00     7  listener
12:09:49 PM  1000     34712    1.00    0.00    0.00    0.00    1.00    19  listener
12:09:49 PM  1000     34721    0.00    1.00    0.00    0.00    1.00     0  listener
12:09:49 PM  1000     34784    0.00    1.00    0.00    0.00    1.00     3  listener
12:09:49 PM  1000     34790    1.00    1.00    0.00    0.00    2.00    10  listener
12:09:49 PM  1000     34800    0.00    0.00    0.00    0.00    0.00     4  listener
12:09:49 PM  1000     34803    0.00    0.00    0.00    0.00    0.00     5  listener
12:09:49 PM  1000     34805    0.00    1.00    0.00    0.00    1.00    16  listener
12:09:49 PM  1000     34816    1.00    1.00    0.00    0.00    2.00     9  listener
12:09:49 PM  1000     34855    1.00    0.00    0.00    0.00    1.00    13  listener
12:09:49 PM  1000     34874    1.00    1.00    0.00    0.00    2.00    13  listener
12:09:49 PM  1000     34876    0.00    1.00    0.00    0.00    1.00    12  listener
12:09:49 PM  1000     34932    0.00    1.00    0.00    0.00    1.00     0  listener
12:09:49 PM  1000     34934    0.00    0.00    0.00    0.00    0.00     7  listener
12:09:49 PM  1000     34936    1.00    1.00    0.00    0.00    2.00     5  listener
12:09:49 PM  1000     34939    0.00    2.00    0.00    0.00    2.00    10  listener
12:09:49 PM  1000     34962    1.00    1.00    0.00    0.00    2.00    12  listener
12:09:49 PM  1000     34965    0.00    0.00    0.00    0.00    0.00    14  listener
12:09:49 PM  1000     35034    0.00    0.00    0.00    0.00    0.00     0  listener
12:09:49 PM  1000     35036    0.00    0.00    0.00    0.00    0.00    14  listener
12:09:49 PM  1000     35047    0.00    1.00    0.00    0.00    1.00    15  listener
12:09:49 PM  1000     35068    1.00    0.00    0.00    0.00    1.00     5  listener
12:09:49 PM  1000     35114    1.00    0.00    0.00    0.00    1.00     6  listener
12:09:49 PM  1000     35117    1.00    1.00    0.00    0.00    2.00     3  listener
12:09:49 PM  1000     35128    1.00    1.00    0.00    0.00    2.00     2  listener
12:09:49 PM  1000     35164    0.00    0.00    0.00    0.00    0.00     3  listener
12:09:49 PM  1000     35230    1.00    1.00    0.00    0.00    2.00    16  listener
12:09:49 PM  1000     35232    0.00    1.00    0.00    0.00    1.00    12  listener
12:09:49 PM  1000     35234    0.00    1.00    0.00    0.00    1.00    12  listener
12:09:49 PM  1000     35246    1.00    1.00    0.00    0.00    2.00     8  listener
12:09:49 PM  1000     35275    1.00    1.00    0.00    0.00    2.00     5  listener
12:09:49 PM  1000     35281    1.00    0.00    0.00    0.00    1.00     9  listener
12:09:49 PM  1000     35296    1.00    0.00    0.00    0.00    1.00    13  listener
12:09:49 PM  1000     35307    1.00    1.00    0.00    0.00    2.00     1  listener
12:09:49 PM  1000     35327    0.00    1.00    0.00    0.00    1.00     5  listener
12:09:49 PM  1000     35347    1.00    0.00    0.00    0.00    1.00    18  listener
12:09:49 PM  1000     35358    1.00    1.00    0.00    0.00    2.00    15  listener
12:09:49 PM  1000     35369    1.00    0.00    0.00    0.00    1.00     5  listener
12:09:49 PM  1000     35389    1.00    1.00    0.00    0.00    2.00    17  listener
12:09:49 PM  1000     35409    0.00    1.00    0.00    0.00    1.00    10  listener
12:09:49 PM  1000     35428    1.00    1.00    0.00    0.00    2.00     1  listener
12:09:49 PM  1000     35432    1.00    0.00    0.00    0.00    1.00     2  listener
12:09:49 PM  1000     35434    1.00    1.00    0.00    0.00    2.00     8  listener
12:09:49 PM  1000     35445    0.00    0.00    0.00    0.00    0.00     0  listener
12:09:49 PM  1000     35467    1.00    1.00    0.00    0.00    2.00     6  listener
12:09:49 PM  1000     35487    1.00    0.00    0.00    0.00    1.00    10  listener
12:09:49 PM  1000     35524    1.00    0.00    0.00    0.00    1.00    13  listener
12:09:49 PM  1000     35544    0.00    0.00    0.00    0.00    0.00     6  listener
12:09:49 PM  1000     35546    0.00    1.00    0.00    0.00    1.00    16  listener
12:09:49 PM  1000     35558    0.00    1.00    0.00    0.00    1.00     8  listener
12:09:49 PM  1000     35578    0.00    1.00    0.00    0.00    1.00     6  listener
12:09:49 PM  1000     35598    0.00    1.00    0.00    0.00    1.00    10  listener
12:09:49 PM  1000     35629    0.00    0.00    0.00    0.00    0.00     1  listener
12:09:49 PM  1000     35641    1.00    0.00    0.00    0.00    1.00    15  listener
12:09:49 PM  1000     35651    1.00    0.00    0.00    0.00    1.00     3  listener
12:09:49 PM  1000     35673    1.00    1.00    0.00    0.00    2.00     6  listener
12:09:49 PM  1000     35701    0.00    1.00    0.00    0.00    1.00    11  listener
12:09:49 PM  1000     35703    0.00    0.00    0.00    0.00    0.00     3  listener
12:09:49 PM  1000     35723    1.00    0.00    0.00    0.00    1.00    13  listener
12:09:49 PM  1000     35734    1.00    0.00    0.00    0.00    1.00    18  listener
12:09:49 PM  1000     35745    1.00    1.00    0.00    0.00    2.00    13  listener
12:09:49 PM  1000     35764    1.00    0.00    0.00    0.00    1.00    13  listener
12:09:49 PM  1000     35777    1.00    1.00    0.00    0.00    2.00     0  listener
12:09:49 PM  1000     35787    1.00    0.00    0.00    0.00    1.00    10  listener
12:09:49 PM  1000     35825    1.00    1.00    0.00    0.00    2.00    10  listener
12:09:49 PM  1000     35827    1.00    1.00    0.00    0.00    2.00     8  listener
12:09:49 PM  1000     35829    1.00    1.00    0.00    0.00    2.00    10  listener
12:09:49 PM  1000     35858    0.00    1.00    0.00    0.00    1.00     4  listener
12:09:49 PM  1000     35905    1.00    0.00    0.00    0.00    1.00    17  listener
12:09:49 PM  1000     35916    0.00    0.00    0.00    0.00    0.00    10  listener
12:09:49 PM  1000     35918    1.00    0.00    0.00    0.00    1.00     9  listener
12:09:49 PM  1000     35956    0.00    1.00    0.00    0.00    1.00     5  listener
12:09:49 PM  1000     36003    1.00    0.00    0.00    0.00    1.00    10  listener

12:09:49 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:09:50 PM  1000     33667    1.00    0.00    0.00    0.00    1.00     9  listener
12:09:50 PM  1000     33669    1.00    0.00    0.00    0.00    1.00     8  listener
12:09:50 PM  1000     33671    1.00    1.00    0.00    0.00    2.00    10  listener
12:09:50 PM  1000     33673    0.00    0.00    0.00    0.00    0.00    10  listener
12:09:50 PM  1000     33675    0.00    0.00    0.00    0.00    0.00    12  listener
12:09:50 PM  1000     33677    1.00    0.00    0.00    0.00    1.00     1  listener
12:09:50 PM  1000     33679    0.00    1.00    0.00    0.00    1.00     8  listener
12:09:50 PM  1000     33681    1.00    0.00    0.00    0.00    1.00     6  listener
12:09:50 PM  1000     33683    1.00    0.00    0.00    0.00    1.00    14  listener
12:09:50 PM  1000     33685    0.00    1.00    0.00    0.00    1.00     3  listener
12:09:50 PM  1000     33687    0.00    0.00    0.00    0.00    0.00     5  listener
12:09:50 PM  1000     33689    1.00    1.00    0.00    0.00    2.00    13  listener
12:09:50 PM  1000     33692    0.00    1.00    0.00    0.00    1.00    12  listener
12:09:50 PM  1000     33702    1.00    1.00    0.00    0.00    2.00     4  listener
12:09:50 PM  1000     33704    0.00    1.00    0.00    0.00    1.00    10  listener
12:09:50 PM  1000     33706    0.00    1.00    0.00    0.00    1.00     5  listener
12:09:50 PM  1000     33711    1.00    0.00    0.00    0.00    1.00     8  listener
12:09:50 PM  1000     33797    0.00    0.00    0.00    0.00    0.00     9  listener
12:09:50 PM  1000     33882    0.00    1.00    0.00    0.00    1.00    15  listener
